key,0
3842,"鹽湖"
3843,"小型"
3844,"中型"
3845,"大型"
3846,"宇宙"
3850,"BAIT & TACKLE"
3851,"釣餌"
3855,"<Highlight>StringParameter(1)</Highlight><If(GreaterThan(IntegerParameter(2),1))>×<Value>IntegerParameter(2)</Value><Else/></If>"
3856,"<Switch(IntegerParameter(1))><Case(1)>★</Case><Case(2)>★★</Case><Case(3)>★★★</Case><Case(4)>★★★★</Case><Case(5)>★★★★★</Case></Switch>"
3857,"[Large]"
3860,"收藏價值"
3861,"沒有滿足進行精選所要求的等級條件。"
3862,"<Value>IntegerParameter(2)</Value>級<Sheet(ClassJob,IntegerParameter(1),0)/>"
3863,"收藏價值"
3864,"額外收穫！"
3870,"<Highlight>StringParameter(1)</Highlight>"
3871,"
<Value>IntegerParameter(1)</Value> × <Value>IntegerParameter(2)</Value> = <Value>IntegerParameter(3)</Value>"
3872,"確定要以<Value>IntegerParameter(3)</Value>的價格回購<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>嗎？"
3879,"商品出售價格發生了變化。"
3880,"商品收購價格發生了變化。"
3881,"「<Sheet(Item,IntegerParameter(1),0)/>」的價格隨庫存情況發生了變動，要以當前價格購買嗎？"
3882,"「<Sheet(Item,IntegerParameter(1),0)/>」的價格隨庫存情況發生了變動，要以當前價格出售嗎？"
3883,"商店選單"
3884,"選項："
3885,"購買"
3886,"出售"
3887,"回購"
3888,"取消"
3889,"原價：    <Value>IntegerParameter(1)</Value> × <Value>IntegerParameter(2)</Value> = <Value>IntegerParameter(3)</Value>"
3890,"最新價： <Value>IntegerParameter(1)</Value> × <Value>IntegerParameter(2)</Value> = <Value>IntegerParameter(3)</Value>"
3901,"魔晶石合成"
3902,"TRANSMUTATION"
3903,"魔晶石：<Value>IntegerParameter(1)</Value> / <Value>IntegerParameter(2)</Value>"
3904,"請選擇用於合成的魔晶石。"
3905,"開始合成"
3906,"<CommandIcon(8)/>選擇 <CommandIcon(11)/>返回列表"
3907,"<CommandIcon(8)/>解除選擇 <CommandIcon(11)/>切換到物品視窗"
3908,"魔晶石合成"
3909,"請選擇用於合成的數量。"
3910,"合成"
3911,"選擇魔晶石"
3912,"確定要將所選的魔晶石作為合成材料嗎？"
3913,"<CommandIcon(11)/>切換到物品視窗"
3920,"額外經驗值"
3921,"[可以獲得額外經驗值]"
3922,"進攻距離：<Value>IntegerParameter(1)</Value>%
進度：<Value>IntegerParameter(2)</Value>%"
3923,"目標進攻地點"
3924,"SHARED FATE"
3925,"危命任務完成度"
3926,"該地區中還沒有完成過的危命任務。"
3927,"完成等級：<Value>IntegerParameter(1)</Value>"
3928,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
3929,"--/--"
3930,"圓滿達成"
3931,"雙色寶石"
3932,"正在讀取資料。"
3933,"危命任務完成度"
3934,"<Format(IntegerParameter(1),FF022C)/>/<Format(IntegerParameter(2),FF022C)/>"
3940,"自訂"
3941,"最高品質"
3942,"高品質（桌上型電腦）"
3943,"高品質（筆記型電腦）"
3944,"標準品質（桌上型電腦）"
3945,"標準品質（筆記型電腦）"
3950,"玩家根據自己實際情況修改的設定。"
3951,"最高影像設定，能夠表現出頂級的畫面效果。
對硬體配置要求很高。"
3952,"推薦影像設定，能夠顯示出很美麗的畫面效果。在推薦配置下即可實現。
面向桌上型電腦的設定。"
3953,"推薦影像設定，能夠顯示出很美麗的畫面效果。在推薦配置下即可實現。
面向筆記型電腦的設定。"
3954,"標準影像設定，在硬體配置和畫面效果之間比較平衡，能夠保證遊戲流暢執行。
面向桌上型電腦的設定。"
3955,"標準影像設定，在硬體配置和畫面效果之間比較平衡，能夠保證遊戲流暢執行。
面向筆記型電腦的設定。"
3960,"高品質"
3961,"標準品質"
3962,"關閉"
3970,"這樣顯示按鈕訂製的話、
當前的設定被放棄。可以嗎？"
3980,"遊戲截圖格式"
3981,"高品質"
3982,"標準品質"
3985,"自訂按鍵功能"
3986,"自訂按鍵"
3991,"自己"
3992,"小隊"
3993,"他人"
3994,"敵人"
3995,"顯示"
3996,"隱藏"
4000,"SYSTEM CONFIG"
4001,"系統設定"
4002,"<Value>IntegerParameter(1)</Value>影格/秒"
4003,"恢復預設"
4004,"應用"
4005,"關閉"
4006,"部分設定在應用後即可反映出來。"
4010,"顯示"
4011,"聲音"
4012,"影像"
4013,"滑鼠"
4014,"手把"
4015,"語言"
4020,"顯示設定"
4021,"選擇主顯示器"
4022,"※需要重新啟動遊戲。"
4023,"顯示模式"
4024,"視窗模式"
4025,"無邊框模式"
4026,"全螢幕模式"
4027,"解析度"
4028,"預設解析度"
4029,"自訂"
4030,"寬"
4031,"高"
4032,"影格數限制"
4033,"無限制"
4034,"每秒60影格"
4035,"每秒30影格"
4036,"程式在遊戲視窗處於非啟用狀態時限制影格數"
4037,"場景伽馬修正：全螢幕模式設定"
4038,"自訂"
4039,"伽馬修正"
4040,"聲音設定"
4041,"聲音在遊戲視窗處於非啟用狀態時仍然有效"
4042,"騎乘狀態下播放音樂"
4043,"聲音位置（預設值為10）"
4044,"靠近玩家"
4045,"靠近角色"
4046,"調節音量"
4047,"整體音量"
4048,"背景音樂"
4049,"音效"
4050,"語音"
4051,"系統音"
4052,"環境音"
4053,"他人環境音"
4054,"每秒<Value>IntegerParameter(1)</Value>影格（更新率1/1）"
4055,"每秒<Value>IntegerParameter(1)</Value>影格（更新率1/2）"
4056,"播放使用任務搜尋器申請參加任務時的系統音"
4057,"推薦伽馬設定：看不到× / 可以看到◯"
4058,"伽馬修正"
4059,"每秒<Value>IntegerParameter(1)</Value>影格（更新率1/4）"
4060,"影像設定"
4061,"畫質"
4062,"開啟高動態光照渲染（令漸變更加平滑）"
4063,"開啟遮擋剔除（降低視野外物體的渲染效果）"
4064,"開啟細節層次（遠景顯示簡單模型以降低負荷）"
4065,"開啟流式讀取（非必要時不載入細節層次資料）"
4066,"抗鋸齒"
4067,"光照品質"
4068,"草叢品質"
4069,"影子"
4070,"對人物的影子開啟細節層次"
4071,"顯示陰影"
4072,"陰影解析度"
4073,"陰影效果（層疊）"
4074,"軟陰影"
4075,"貼圖品質"
4076,"貼圖過濾"
4077,"各向異性過濾"
4078,"畫面特效"
4079,"開啟臨邊昏暗（畫面的邊緣自然變暗）"
4080,"開啟徑向模糊（爆炸等情況下周圍畫面變得模糊）"
4081,"即時反射"
4082,"螢幕空間環境光遮蔽（強調立體感效果）"
4083,"輝光（光芒四溢效果）"
4084,"過場演出"
4085,"開啟景深效果"
4086,"戰鬥特效"
4087,"自己"
4088,"小隊"
4089,"他人"
4090,"滑鼠設定"
4091,"允許透過滑鼠拖曳來變更解析度"
4092,"限制遊戲視窗外的滑鼠操作"
4093,"滑鼠視角靈敏度"
4094,"開啟自動指向選項功能"
4095,"角色光照"
4096,"離開時限制影格數"
4097,"介面解析度"
4098,"類型"
4099,"※需要重新啟動遊戲。"
4100,"手把設定"
4101,"啟用手把"
4102,"使用設備"
4103,"手把在遊戲視窗處於非啟用狀態時仍然有效"
4104,"開啟震動功能"
4105,"設定確定及取消按鍵"
4106,"反轉搖桿控制視角"
4107,"按鍵類型"
4108,"預設手把設定"
4109,"對戰時的敵方玩家"
4110,"手動設定"
4111,"啟用 DualSense / DUALSHOCK 4功能"
4112,"<Gui(8)/>確定 / <Gui(9)/>取消（日本標準）"
4113,"<Gui(8)/>取消 / <Gui(9)/>確定（歐美標準）"
4114,"設定搖桿靈敏度"
4115,"操作確認"
4116,"手動設定"
4117,"恢復預設"
4118,"沒有發現設備"
4119,"控制器設定"
4120,"語言設定"
4121,"過場字幕"
4122,"過場語音"
4123,"注意：根據設定不同，語音和字幕之間可能存在內容差異"
4124,"接入對應設備時，令該設備的震動、聲音等功能生效。
<Switch(PlayerParameter(78))><Case(1)><Gui(63)/>本機能僅供DX11使用。</Case><Case(2)></Case><Case(3)><Gui(63)/>本機能僅限Windows版使用。</Case></Switch>"
4125,"地圖解析度"
4126,"玩家音效的音量"
4127,"自身"
4128,"小隊"
4129,"他人"
4130,"部隊公告"
4131,"最新動態"
4132,"主世界線上成員"
4133,"編輯"
4134,"無權進行編輯"
4135,"公告欄裡沒有任何公告。"
4136,"當前特效"
4137,"現在沒有發動任何特效。"
4138,"現在沒有儲備任何特效。"
4139,"沒有使用部隊特效的許可權。"
4140,"將裝備恢復到套裝前的狀態。"
4141,"儲存新加的套裝。"
4142,"查看有關裝備組合的說明。"
4143,"更改裝備"
4144,"沒有儲存裝備套裝前的狀態。"
4145,"套裝數量已經到達上限。"
4146,"請選擇套裝"
4147,"當前裝備中的套裝。"
4148,"沒有儲存任何套裝。"
4149,"<Highlight>StringParameter(1)</Highlight> <Value>IntegerParameter(2)</Value>"
4150,"完全顯示"
4151,"簡單顯示"
4152,"不顯示"
4153,"標準解析度（HD/FullHD用）"
4154,"高解析度（WQHD/4K用）"
4155,"搖晃表現"
4156,"自己"
4157,"小隊"
4158,"他人"
4159,"敵人"
4160,"啟用"
4161,"簡單啟用"
4162,"關閉"
4163,"解析度設定"
4164,"開啟動態解析度"
4165,"根據負荷自動調節解析度以改善遊戲表現。
<If(Equal(PlayerParameter(78),3))><Gui(63)/>Mac版無法使用本功能。<Else/>※測試版功能。</If>"
4170,"顯示設定"
4171,"聲音設定"
4172,"影像設定"
4173,"滑鼠設定"
4174,"<If(GreaterThan(PlayerParameter(75),0))>無線手把<Else/>手把</If>設定"
4175,"語言設定"
4176,"無線手把設定"
4177,"其他設定"
4178,"輔助功能設定"
4179,"顏色主題設定"
4182,"恢復預設設定"
4183,"顏色主題設定"
4184,"此為深色主題預覽。"
4185,"此為淺色主題預覽。"
4186,"樣本"
4187,"深色"
4188,"淺色"
4189,"此功能可更改視窗的顏色主題。
部分視窗的顏色固定，不會隨此設定改變。
※修改後需要角色重新登入才會生效。"
4190,"確定要將所有設定都恢復為初期設定嗎？"
4191,"確定要將當前分類中的設定恢復為初期設定嗎？"
4192,"是"
4193,"否"
4194,"此為FF經典主題預覽。"
4195,"要應用當前解析度嗎？
<Value>IntegerParameter(1)</Value>秒後恢復為原本的設定。"
4196,"是"
4197,"否"
4198,"此為澄澈藍主題預覽。"
4200,"最高品質"
4201,"高品質"
4202,"標準品質"
4203,"自訂"
4205,"最高影像設定，能夠表現出頂級的畫面效果。不過對硬體配置要求很高。"
4206,"推薦影像設定，能夠顯示出很美麗的畫面效果。在推薦配置下即可實現。"
4207,"標準影像設定，在硬體配置和畫面效果之間比較平衡，能夠保證遊戲流暢執行。"
4208,"使用者自主進行設定。"
4210,"高"
4211,"中"
4212,"低"
4213,"關閉"
4215,"顯示所有影子"
4216,"只顯示自己與環境的影子"
4217,"只顯示環境的影子"
4220,"高：2048畫素"
4221,"中：1024畫素"
4222,"低：512畫素"
4225,"最長"
4226,"標準"
4227,"最短"
4230,"高"
4231,"低"
4232,"深色"
4233,"淺色"
4234,"FF經典"
4235,"澄澈藍"
4236,"各向異性"
4237,"三線性"
4238,"雙線性"
4240,"x16"
4241,"x8"
4242,"x4"
4245,"顯示全部"
4246,"只顯示自己"
4247,"關閉"
4250,"高"
4251,"低"
4252,"關閉"
4255,"通常"
4256,"低"
4257,"關閉"
4260,"ABXY"
4261,"×○□△"
4262,"×○□△ + 觸控板 (PS4)"
4263,"×○□△ + 觸控板 (PS5)"
4265,"使用者端設定"
4266,"日語"
4267,"英語"
4268,"德語"
4269,"法語"
4270,"使用者端設定"
4271,"日語"
4272,"英語"
4273,"德語"
4274,"法語"
4276,"最高"
4277,"高"
4278,"標準"
4280,"高品質"
4281,"標準品質"
4285,"啟用"
4286,"簡單啟用"
4287,"關閉"
4290,"顯示"
4291,"關閉"
4292,"高品質"
4293,"標準品質"
4295,"4xSSAA"
4296,"2xSSAA"
4297,"FXAA"
4298,"關閉"
4300,"開始"
4301,"取消"
4302,"返回"
4303,"儲存"
4304,"重新設定"
4305,"將按鍵恢復到初期設定。"
4306,"設定中(<Value>IntegerParameter(1)</Value>/24)"
4307,"要儲存當前設定嗎？
<Gui(12)/> + <Gui(19)/>：儲存"
4308,"沒有找到設備"
4309,"跳過"
4310,"確定要關閉嗎？設定中的內容將不會儲存。"
4311,"確定"
4312,"取消"
4313,"啟用搖桿映射"
4314,"如果無法進行按鍵設定，請關閉該功能。"
4315,"韓語"
4316,"日語"
4320,"<Gui(20)/> 請向上推動左搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4321,"<Gui(20)/> 請向下推動左搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4322,"<Gui(20)/> 請向左推動左搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4323,"<Gui(20)/> 請向右推動左搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4324,"<Gui(23)/> 請向上推動右搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4325,"<Gui(23)/> 請向下推動右搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4326,"<Gui(23)/> 請向左推動右搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4327,"<Gui(23)/> 請向右推動右搖桿
(<Value>IntegerParameter(1)</Value>/24)"
4328,"<Gui(1)/> 請按下上方向鍵
(<Value>IntegerParameter(1)</Value>/24)"
4329,"<Gui(2)/> 請按下下方向鍵
(<Value>IntegerParameter(1)</Value>/24)"
4330,"<Gui(3)/> 請按下左方向鍵
(<Value>IntegerParameter(1)</Value>/24)"
4331,"<Gui(4)/> 請按下右方向鍵
(<Value>IntegerParameter(1)</Value>/24)"
4332,"請按下<Gui(11)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4333,"請按下<Gui(8)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4334,"請按下<Gui(9)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4335,"請按下<Gui(10)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4336,"請按下<Gui(12)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4337,"請按下<Gui(14)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4338,"請按下<Gui(13)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4339,"請按下<Gui(15)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4340,"請按下<Gui(19)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4341,"請按下<Gui(18)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4342,"請按下<Gui(16)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4343,"請按下<Gui(17)/>鍵
(<Value>IntegerParameter(1)</Value>/24)"
4347,"與肖像關聯"
4348,"更改關聯的肖像"
4349,"解除與肖像的關聯"
4350,"<Value>IntegerParameter(1)</Value>"
4351,"更換裝備"
4352,"儲存當前套裝"
4353,"更改套裝編號"
4354,"更改套裝名字"
4355,"刪除"
4356,"確定要將當前套裝儲存到套裝<Value>IntegerParameter(2)</Value>「<Highlight>StringParameter(1)</Highlight>」中嗎？"
4357,"確定要刪除套裝<Value>IntegerParameter(2)</Value>「<Highlight>StringParameter(1)</Highlight>」嗎？"
4358,"確定要將套裝中的裝備恢復到編輯前的狀態嗎？"
4359,"<Value>IntegerParameter(2)</Value>品級<Sheet(ClassJob,IntegerParameter(1),0)/>"
4360,"查看套裝內容"
4361,"兵裝庫中缺少更改套裝所需的裝備。"
4362,"兵裝庫中缺少一部分裝備"
4363,"兵裝庫中缺少染色之後的裝備"
4364,"無法穿上部分裝備"
4365,"<Sheet(ClassJob,IntegerParameter(1),0)/> <Value>IntegerParameter(2)</Value>"
4366,"搜尋道具"
4367,"<CommandIcon(10)/>次級指令 <CommandIcon(11)/>搜尋道具"
4368,"兵裝庫裡沒有找到套裝中儲存的裝備，所鑲嵌的魔晶石發生了變化。"
4369,"兵裝庫裡沒有找到套裝中儲存的裝備，所投影的外型發生了變化。"
4370,"MATERIA RESTORE"
4371,"復原惰性魔晶石"
4372,"壹型"
4373,"貳型"
4374,"參型"
4375,"肆型"
4376,"所需道具"
4377,"要復原的魔晶石"
4378,"持有數量"
4379,"查看持有情況"
4380,"EXCHANGE EQUIPMENT"
4381,"回收惰性魔晶石裝備"
4382,"持有數量"
4383,"<Sheet(ClassJob,IntegerParameter(1),0)/> <Value>IntegerParameter(2)</Value>"
4384,"沒有發現該套裝中主手上的<Sheet(Item,IntegerParameter(1),0)/>。要用其他的<Sheet(Item,IntegerParameter(1),0)/>替換該裝備嗎？"
4385,"沒有發現該套裝中主手上的<Sheet(Item,IntegerParameter(1),0)/>。要用適合同職業的<Sheet(Item,IntegerParameter(2),0)/>替換該裝備嗎？"
4386,"替換"
4387,"取消"
4388,"該套裝中主手上的<Sheet(Item,IntegerParameter(1),0)/>無法進行裝備。要用適合同職業的<Sheet(Item,IntegerParameter(2),0)/>替換該裝備嗎？"
4390,"MELDED MATERIA RESTORE"
4391,"復原鑲嵌中的魔晶石"
4392,"上移"
4393,"下移"
4394,"與投影模板關聯"
4395,"變更與投影模板的關聯"
4396,"解除與投影模板的關聯"
4397,"跨服通訊貝1"
4398,"戰隊"
4399,"戰隊通知"
4400,"MATERIA CREATION"
4401,"精製魔晶石"
4402,"選擇裝備"
4403,"物品"
4404,"兵裝庫"
4405,"道具名"
4406,"品級"
4407,"精鍊度"
4408,"<Value>IntegerParameter(1)</Value>%"
4409,"當前沒有能夠精製魔晶石的裝備。"
4410,"精鍊度未達到100%的裝備無法進行精製。"
4411,"編輯肖像"
4413,"用珍稀及獨佔道具精製魔晶石。"
4414,"用鑲嵌有魔晶石的道具精製魔晶石。"
4415,"確定要使用該物品精製魔晶石嗎？
精製之後會得到新生成的魔晶石，物品的精鍊度會變回1%。"
4416,"是"
4417,"否"
4418,"<Sheet(Item,IntegerParameter(1),0)/>正處於裝備狀態，確定要用該物品精製魔晶石嗎？"
4420,"MATERIA MELDING"
4421,"鑲嵌魔晶石"
4422,"裝備"
4423,"魔晶石"
4424,"物品"
4425,"兵裝庫"
4426,"道具名"
4427,"品級"
4428,"魔晶石槽"
4429,"魔晶石名"
4430,"性能"
4431,"持有數量"
4432,"當前沒有能夠用於鑲嵌的魔晶石。"
4433,"當前沒有能夠鑲嵌魔晶石的裝備。"
4434,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔晶石鑲嵌失敗。
要使用同樣材料再次鑲嵌嗎？<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
4435,"精製魔晶石"
4436,"鑲嵌魔晶石"
4437,"魔晶石鑲嵌委託"
4438,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>魔晶石鑲嵌失敗。
要使用同名魔晶石再試一次嗎？<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
4439,"關閉"
4440,"MATERIA MELDING EXECUTE"
4441,"魔晶石鑲嵌作業"
4442,"魔晶石"
4443,"裝備"
4444,"消耗觸媒"
4445,"鑲嵌成功率"
4446,"<Value>IntegerParameter(1)</Value>.<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>%"
4447,"本次鑲嵌作業會100%成功。"
4448,"本次鑲嵌作業有可能會失敗。"
4449,"本次鑲嵌作業失敗的可能性很高。"
4450,"本次鑲嵌作業失敗的可能性非常高。"
4451,"已經超過裝備的界限，無法發揮出魔晶石的性能。"
